id,contrast,homogeneity,energy,label
302,28.05981924,0.38832372,0.081574182,Thalassia Hemprichii
303,40.3166973,0.354994548,0.086486365,Thalassia Hemprichii
304,34.68737745,0.311540436,0.028304324,Thalassia Hemprichii
305,99.47268689,0.347767927,0.097197838,Halophila Ovalis
306,23.26911765,0.317257204,0.031892235,Enhalus Acoroides
307,67.24518995,0.358774567,0.118622921,Halophila Ovalis
308,23.26911765,0.317257204,0.031892235,Enhalus Acoroides
309,80.62064951,0.331423263,0.101627565,Halophila Ovalis
310,82.19249387,0.204542455,0.016913728,Halophila Ovalis
311,58.58143382,0.236225681,0.018708359,Halophila Ovalis
312,36.00854779,0.382767521,0.099603276,Thalassia Hemprichii
313,38.42300858,0.438462965,0.120898008,Enhalus Acoroides
314,77.46456801,0.421614737,0.104361259,Thalassia Hemprichii
315,34.46334252,0.451965317,0.1114191,Enhalus Acoroides
316,69.98805147,0.344995139,0.117477464,Halophila Ovalis
317,41.23126532,0.418445081,0.091243901,Enhalus Acoroides
318,80.49238664,0.391494354,0.147010572,Halophila Ovalis
319,30.92890625,0.344768041,0.027711509,Thalassia Hemprichii
320,35.30067402,0.388846946,0.095981577,Thalassia Hemprichii
321,82.19413297,0.204526923,0.016914685,Halophila Ovalis
322,23.26548713,0.31768084,0.031906747,Enhalus Acoroides
323,31.00677083,0.345212857,0.027783603,Thalassia Hemprichii
324,105.0471661,0.388546001,0.077989261,Thalassia Hemprichii
325,90.85281863,0.288970422,0.116904933,Enhalus Acoroides
326,23.26548713,0.31768084,0.031906747,Enhalus Acoroides
327,39.7073223,0.419010719,0.081686377,Enhalus Acoroides
328,43.53855699,0.378704045,0.037690338,Enhalus Acoroides
329,35.23693321,0.334948914,0.027046513,Thalassia Hemprichii
330,91.46890319,0.269443504,0.023075129,Halophila Ovalis
331,35.75995711,0.402883567,0.03861812,Enhalus Acoroides
332,72.05456495,0.289285681,0.024362968,Halophila Ovalis
333,82.19249387,0.204542455,0.016913728,Halophila Ovalis
334,181.6893995,0.216418043,0.07416899,Enhalus Acoroides
335,18.72694547,0.348340081,0.034841466,Enhalus Acoroides
336,45.28737745,0.275896912,0.022538949,Thalassia Hemprichii
337,85.45628064,0.380385908,0.130304354,Halophila Ovalis
338,84.00825674,0.277235661,0.039578429,Halophila Ovalis
339,31.17455576,0.452481511,0.089252742,Enhalus Acoroides
340,16.02222733,0.380265416,0.037278183,Enhalus Acoroides
341,124.585723,0.179670967,0.018686148,Enhalus Acoroides
342,31.77284007,0.274547232,0.022791155,Thalassia Hemprichii
343,128.1913143,0.162342603,0.016845964,Enhalus Acoroides
344,82.19413297,0.204526923,0.016914685,Halophila Ovalis
345,123.3795037,0.253987744,0.098933855,Enhalus Acoroides
346,27.44977022,0.393700627,0.091588786,Thalassia Hemprichii
347,33.96049326,0.378939695,0.10830224,Thalassia Hemprichii
348,91.46890319,0.269443504,0.023075129,Halophila Ovalis
349,71.90680147,0.42466891,0.115310406,Thalassia Hemprichii
350,42.78579963,0.388932282,0.045534945,Enhalus Acoroides
351,55.98786765,0.24065598,0.01898189,Halophila Ovalis
352,34.38573836,0.450193122,0.112216497,Enhalus Acoroides
353,64.22297794,0.222037703,0.018043032,Halophila Ovalis
354,88.13175551,0.377825308,0.068849059,Thalassia Hemprichii
355,38.76228554,0.259555782,0.02171874,Thalassia Hemprichii
356,58.1314951,0.31957776,0.049573855,Halophila Ovalis
357,65.4464614,0.433752363,0.132648424,Thalassia Hemprichii
358,28.30909926,0.473573159,0.116460028,Enhalus Acoroides
359,25.63236826,0.485608011,0.117285661,Enhalus Acoroides
360,43.9230239,0.318624666,0.047001206,Thalassia Hemprichii
361,76.26801471,0.344431158,0.09550962,Halophila Ovalis
362,38.76228554,0.259555782,0.02171874,Thalassia Hemprichii
363,82.51407782,0.279712963,0.023651194,Halophila Ovalis
364,82.19413297,0.204526923,0.016914685,Halophila Ovalis
365,153.2719056,0.268006684,0.128662544,Enhalus Acoroides
366,29.0513174,0.350137041,0.028023852,Thalassia Hemprichii
367,85.56318934,0.389882891,0.145582137,Halophila Ovalis
368,41.91979167,0.404013958,0.067459919,Enhalus Acoroides
369,133.1882047,0.196574865,0.034851642,Enhalus Acoroides
370,227.6076134,0.130181501,0.014710589,Enhalus Acoroides
371,31.08036152,0.345862025,0.027776938,Thalassia Hemprichii
372,67.3560049,0.218847912,0.017800908,Halophila Ovalis
373,84.32835478,0.261929106,0.028213635,Halophila Ovalis
374,169.6884191,0.251892179,0.11089197,Enhalus Acoroides
375,36.09551164,0.444151492,0.116630231,Enhalus Acoroides
376,176.8359375,0.231760099,0.091169307,Enhalus Acoroides
377,37.93530944,0.278173773,0.022867807,Thalassia Hemprichii
378,90.81289828,0.398855173,0.102775106,Thalassia Hemprichii
379,59.14298407,0.388677905,0.065876133,Thalassia Hemprichii
380,101.8880974,0.405346038,0.098540173,Thalassia Hemprichii
381,44.8691636,0.306244989,0.036243656,Thalassia Hemprichii
382,32.68540135,0.440765172,0.079656998,Enhalus Acoroides
383,84.57492341,0.256880151,0.026190714,Halophila Ovalis
384,43.14209559,0.284360553,0.023940371,Thalassia Hemprichii
385,169.6437194,0.251640081,0.112976113,Enhalus Acoroides
386,32.1615962,0.456683102,0.126029466,Enhalus Acoroides
387,101.3486979,0.367768945,0.130368688,Halophila Ovalis
388,118.0033548,0.272216478,0.118622167,Enhalus Acoroides
389,59.37824755,0.358331645,0.09858465,Halophila Ovalis
390,38.01478248,0.29774057,0.024768451,Thalassia Hemprichii
391,41.12526042,0.419948672,0.093393559,Enhalus Acoroides
392,52.36717218,0.348063532,0.027874624,Thalassia Hemprichii
393,38.75150123,0.259631707,0.02170806,Thalassia Hemprichii
394,42.74191176,0.39499489,0.059596509,Enhalus Acoroides
395,34.47437194,0.294930053,0.023886385,Thalassia Hemprichii
396,96.53144914,0.425872333,0.134251362,Thalassia Hemprichii
397,34.35438113,0.451209337,0.110893226,Enhalus Acoroides
398,36.78279718,0.375668232,0.093514232,Thalassia Hemprichii
399,227.6076134,0.130181501,0.014710589,Enhalus Acoroides
400,34.00193015,0.267026317,0.022376669,Thalassia Hemprichii
401,97.67954963,0.419409691,0.129016945,Thalassia Hemprichii
402,35.23196998,0.335018353,0.027052252,Thalassia Hemprichii
403,82.19249387,0.204542455,0.016913728,Halophila Ovalis
404,58.75243566,0.356894266,0.102263676,Halophila Ovalis
405,68.10191483,0.39808038,0.072789023,Thalassia Hemprichii
406,93.68765319,0.408041176,0.114548425,Thalassia Hemprichii
407,75.1323223,0.396752132,0.077332397,Thalassia Hemprichii
408,18.07078738,0.357753078,0.035394467,Enhalus Acoroides
409,27.82000613,0.468276384,0.101365803,Enhalus Acoroides
410,56.31325061,0.349556116,0.081410028,Halophila Ovalis
411,38.75150123,0.259631707,0.02170806,Thalassia Hemprichii
412,96.24563419,0.297331702,0.138508246,Enhalus Acoroides
413,19.14019608,0.344556505,0.03446005,Enhalus Acoroides
414,33.19428615,0.384241846,0.10953562,Thalassia Hemprichii
415,64.52179841,0.284539503,0.031017641,Halophila Ovalis
416,42.79557292,0.367721143,0.035338438,Enhalus Acoroides
417,82.28681066,0.288111618,0.051337111,Halophila Ovalis
418,103.3275429,0.338590272,0.027221429,Thalassia Hemprichii
419,82.19413297,0.204526923,0.016914685,Halophila Ovalis
420,34.04785539,0.380450116,0.110702217,Thalassia Hemprichii
421,227.6076134,0.130181501,0.014710589,Enhalus Acoroides
422,180.9802543,0.223317092,0.080291225,Enhalus Acoroides
423,79.19436275,0.309786757,0.070491652,Halophila Ovalis
424,71.86504289,0.299517947,0.052087232,Halophila Ovalis
425,99.76585478,0.416797017,0.116399454,Thalassia Hemprichii
426,28.61764706,0.472185168,0.124442119,Enhalus Acoroides
427,23.26548713,0.31768084,0.031906747,Enhalus Acoroides
428,122.4125153,0.255498067,0.101562208,Enhalus Acoroides
429,35.59659926,0.38557736,0.094014045,Thalassia Hemprichii
430,97.79891238,0.422434079,0.131399453,Thalassia Hemprichii
431,23.26911765,0.317257204,0.031892235,Enhalus Acoroides
432,68.00635723,0.332358659,0.094157985,Halophila Ovalis
433,38.76228554,0.259555782,0.02171874,Thalassia Hemprichii
434,100.8486673,0.262002346,0.086318436,Enhalus Acoroides
435,38.30531556,0.342554284,0.059467124,Thalassia Hemprichii
436,91.26636029,0.36154708,0.104392666,Halophila Ovalis
437,63.55045956,0.223900822,0.018130765,Halophila Ovalis
438,40.6272212,0.31511268,0.039595544,Thalassia Hemprichii
439,56.12725184,0.439301745,0.124362611,Thalassia Hemprichii
440,81.79742647,0.331574956,0.097628992,Halophila Ovalis
441,61.0832261,0.396969744,0.081480577,Thalassia Hemprichii
442,74.64345895,0.287163981,0.024185445,Halophila Ovalis
443,63.8239277,0.22399056,0.018127157,Halophila Ovalis
444,77.4511489,0.285009654,0.024053326,Halophila Ovalis
445,179.3090993,0.221888757,0.082688076,Enhalus Acoroides
446,91.42247243,0.271491996,0.02315251,Halophila Ovalis
447,129.4939951,0.162568631,0.016836262,Enhalus Acoroides
448,82.79992341,0.293277109,0.053333771,Halophila Ovalis
449,18.38935355,0.364277522,0.035930315,Enhalus Acoroides
450,82.19413297,0.204526923,0.016914685,Halophila Ovalis
451,92.182644,0.298037315,0.024641578,Halophila Ovalis
452,79.5176011,0.282127209,0.023922125,Halophila Ovalis
453,84.93943015,0.384730465,0.135059099,Halophila Ovalis
454,62.11606924,0.312002609,0.051473944,Halophila Ovalis
455,78.33033088,0.317365642,0.08074851,Halophila Ovalis
456,173.7371324,0.243450016,0.101652873,Enhalus Acoroides
457,35.23693321,0.334948914,0.027046513,Thalassia Hemprichii
458,35.23196998,0.335018353,0.027052252,Thalassia Hemprichii
459,227.6144455,0.130205512,0.014708571,Enhalus Acoroides
460,29.48956801,0.287362739,0.023566151,Thalassia Hemprichii
461,83.36775429,0.387439266,0.139811899,Halophila Ovalis
462,67.30839461,0.40022849,0.144181767,Halophila Ovalis
463,113.6890165,0.243184855,0.075595294,Enhalus Acoroides
464,40.39119179,0.277773671,0.022772555,Thalassia Hemprichii
465,23.26548713,0.31768084,0.031906747,Enhalus Acoroides
466,45.13419118,0.299052753,0.032134371,Thalassia Hemprichii
467,76.03198529,0.341735724,0.100649624,Halophila Ovalis
468,61.37918199,0.42720834,0.110305731,Thalassia Hemprichii
469,28.99595588,0.390135581,0.092280541,Thalassia Hemprichii
470,105.2230239,0.357021884,0.117004965,Halophila Ovalis
471,40.87544424,0.312989187,0.03748169,Thalassia Hemprichii
472,41.45356924,0.278871413,0.02272092,Thalassia Hemprichii
473,134.088174,0.157380154,0.016492237,Enhalus Acoroides
474,43.59140625,0.378682022,0.038755605,Enhalus Acoroides
475,227.6076134,0.130181501,0.014710589,Enhalus Acoroides
476,42.97907475,0.381099799,0.040706851,Enhalus Acoroides
477,23.26548713,0.31768084,0.031906747,Enhalus Acoroides
478,227.6076134,0.130181501,0.014710589,Enhalus Acoroides
479,227.6144455,0.130205512,0.014708571,Enhalus Acoroides
480,97.47807904,0.379901123,0.142683811,Halophila Ovalis
481,98.39931066,0.29064625,0.12507211,Enhalus Acoroides
482,29.8955576,0.383166839,0.090800642,Thalassia Hemprichii
483,44.55208333,0.31058392,0.040235321,Thalassia Hemprichii
484,76.56744792,0.363178949,0.034670476,Thalassia Hemprichii
485,71.7501685,0.310701914,0.071467891,Halophila Ovalis
486,227.6076134,0.130181501,0.014710589,Enhalus Acoroides
487,56.76007966,0.430397379,0.120480162,Thalassia Hemprichii
488,34.19163603,0.268186767,0.022356924,Thalassia Hemprichii
489,36.03685662,0.382891073,0.097559686,Thalassia Hemprichii
490,126.8609222,0.220884408,0.05304522,Enhalus Acoroides
491,17.00859375,0.362894319,0.035944842,Enhalus Acoroides
492,82.19249387,0.204542455,0.016913728,Halophila Ovalis
493,91.37765012,0.27097427,0.023068355,Halophila Ovalis
494,107.557598,0.263529663,0.101196268,Enhalus Acoroides
495,114.5198529,0.276351056,0.120301612,Enhalus Acoroides
496,83.7714614,0.368302175,0.107993593,Halophila Ovalis
497,108.3573989,0.344260143,0.028922159,Thalassia Hemprichii
498,105.2906863,0.354922223,0.115749135,Halophila Ovalis
499,112.5789982,0.280761595,0.023614133,Halophila Ovalis
500,104.7440564,0.385550111,0.070233261,Thalassia Hemprichii
501,187.4375919,0.197180441,0.051617316,Enhalus Acoroides
502,43.15684743,0.383973293,0.043222909,Enhalus Acoroides
503,127.7118413,0.204451938,0.041203947,Enhalus Acoroides
504,84.52317708,0.269676016,0.033150515,Halophila Ovalis
505,82.71942402,0.373265892,0.114876701,Halophila Ovalis
506,26.55162377,0.397726906,0.087297306,Thalassia Hemprichii
507,36.33587623,0.377704265,0.095542279,Thalassia Hemprichii
508,151.2104167,0.153253866,0.016277662,Enhalus Acoroides
509,35.23196998,0.335018353,0.027052252,Thalassia Hemprichii
510,179.620435,0.220955301,0.079921422,Enhalus Acoroides
511,43.10658701,0.373815704,0.036902402,Enhalus Acoroides
512,110.9921415,0.274559377,0.113390892,Enhalus Acoroides
513,98.2247549,0.415608179,0.114747754,Thalassia Hemprichii
514,27.13648897,0.480255008,0.119465541,Enhalus Acoroides
515,35.23196998,0.335018353,0.027052252,Thalassia Hemprichii
516,61.74905025,0.30751264,0.047158971,Halophila Ovalis
517,81.35874694,0.281623007,0.023801366,Halophila Ovalis
518,56.01934743,0.370881257,0.041985013,Thalassia Hemprichii
519,67.99420956,0.304901197,0.052042935,Halophila Ovalis
520,35.89437806,0.383272581,0.09825166,Thalassia Hemprichii
521,38.30519301,0.284171045,0.023259592,Thalassia Hemprichii
522,88.58743873,0.389228558,0.150751534,Halophila Ovalis
523,81.22807904,0.282275549,0.023847895,Halophila Ovalis
524,59.03328738,0.348883012,0.094243078,Halophila Ovalis
525,100.314905,0.29562106,0.025442022,Halophila Ovalis
526,35.23693321,0.334948914,0.027046513,Thalassia Hemprichii
527,28.56026348,0.470296985,0.10449513,Enhalus Acoroides
528,82.19413297,0.204526923,0.016914685,Halophila Ovalis
529,125.5672335,0.242783401,0.090165087,Enhalus Acoroides
530,98.31104473,0.379687438,0.141551529,Halophila Ovalis
531,23.26911765,0.317257204,0.031892235,Enhalus Acoroides
532,109.5293964,0.280133591,0.124825634,Enhalus Acoroides
533,166.351011,0.258366922,0.118410654,Enhalus Acoroides
534,107.4785386,0.350901775,0.03185084,Thalassia Hemprichii
535,95.35533088,0.430871743,0.135010304,Thalassia Hemprichii
536,31.21139706,0.348946192,0.054779697,Thalassia Hemprichii
537,194.7046262,0.147602167,0.015781406,Enhalus Acoroides
538,195.3105239,0.157127398,0.017729764,Enhalus Acoroides
539,54.37588848,0.369803582,0.095091153,Halophila Ovalis
540,62.42778799,0.430577328,0.129719352,Thalassia Hemprichii
541,35.23196998,0.335018353,0.027052252,Thalassia Hemprichii
542,72.14771752,0.274055931,0.027462482,Halophila Ovalis
543,36.01259191,0.445658127,0.118198315,Enhalus Acoroides
544,94.93042279,0.321768046,0.050248964,Halophila Ovalis
545,34.37617953,0.303405814,0.02402414,Thalassia Hemprichii
546,92.37694547,0.359304636,0.101027212,Halophila Ovalis
547,176.1982077,0.236926391,0.095286763,Enhalus Acoroides
548,80.87786458,0.383222673,0.128197674,Halophila Ovalis
549,36.28992034,0.342668072,0.060731605,Thalassia Hemprichii
550,66.16515012,0.419393362,0.120234224,Thalassia Hemprichii
551,97.72958027,0.423212032,0.125766703,Thalassia Hemprichii
552,23.26911765,0.317257204,0.031892235,Enhalus Acoroides
553,110.3090839,0.342733869,0.097954525,Halophila Ovalis
554,32.26282169,0.455717772,0.107037332,Enhalus Acoroides
555,29.01242341,0.472107392,0.10977242,Enhalus Acoroides
556,140.3653799,0.160152052,0.016635493,Enhalus Acoroides
557,82.73069853,0.388735415,0.142963902,Halophila Ovalis
558,18.63005515,0.347802877,0.034768612,Enhalus Acoroides
559,40.13820466,0.428708052,0.105235418,Enhalus Acoroides
560,115.7338388,0.268249338,0.115329737,Enhalus Acoroides
561,82.19413297,0.204526923,0.016914685,Halophila Ovalis
562,31.28278186,0.397721626,0.11204784,Thalassia Hemprichii
563,57.52143076,0.393326358,0.071884069,Thalassia Hemprichii
564,38.49992341,0.365892219,0.091409564,Thalassia Hemprichii
565,33.20396752,0.351077995,0.065658881,Thalassia Hemprichii
566,88.91904105,0.303090314,0.13347955,Enhalus Acoroides
567,38.43019301,0.335456853,0.052915619,Thalassia Hemprichii
568,69.42679228,0.322807774,0.083722872,Halophila Ovalis
569,87.75657169,0.375405005,0.066264507,Thalassia Hemprichii
570,40.2964614,0.317888368,0.040586617,Thalassia Hemprichii
571,92.28140319,0.358668843,0.101712,Halophila Ovalis
572,29.46372549,0.349908049,0.028030669,Thalassia Hemprichii
573,34.87630208,0.345454943,0.066170901,Thalassia Hemprichii
574,149.5187194,0.156070351,0.016311515,Enhalus Acoroides
575,107.1195466,0.349061204,0.105982888,Halophila Ovalis
576,32.53935355,0.420966824,0.044225204,Enhalus Acoroides
577,94.82086397,0.432031031,0.134048986,Thalassia Hemprichii
578,56.78071385,0.343630891,0.081028646,Halophila Ovalis
579,116.3634498,0.272420891,0.115825081,Enhalus Acoroides
580,63.06599265,0.277614945,0.022888244,Halophila Ovalis
581,23.26911765,0.317257204,0.031892235,Enhalus Acoroides
582,31.15923713,0.345028877,0.027733211,Thalassia Hemprichii
583,29.12740502,0.349377159,0.028005026,Thalassia Hemprichii
584,35.7511489,0.429986606,0.084207953,Enhalus Acoroides
585,18.36659007,0.352685293,0.035063734,Enhalus Acoroides
586,76.1935815,0.336261775,0.098424957,Halophila Ovalis
587,91.42247243,0.271491996,0.02315251,Halophila Ovalis
588,35.15470282,0.433637374,0.087918369,Enhalus Acoroides
589,76.34584865,0.381076395,0.119506043,Halophila Ovalis
590,35.23196998,0.335018353,0.027052252,Thalassia Hemprichii
591,39.4252451,0.425855592,0.104330031,Enhalus Acoroides
592,128.4976563,0.177905844,0.018025426,Enhalus Acoroides
593,107.2362439,0.364846413,0.045650449,Thalassia Hemprichii
594,85.15401348,0.257930619,0.025919199,Halophila Ovalis
595,80.7100337,0.373246174,0.112083827,Halophila Ovalis
596,91.20355392,0.2700875,0.023151477,Halophila Ovalis
597,69.35350797,0.264390159,0.020039792,Halophila Ovalis
598,132.5080576,0.175769409,0.017686737,Enhalus Acoroides
599,106.8428309,0.366195036,0.046133374,Thalassia Hemprichii
600,79.94041054,0.327045175,0.095767332,Halophila Ovalis
